id,observed_on,quality_grade,url,image_url,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
72257444,2021-03-27,research,https://www.inaturalist.org/observations/72257444,https://inaturalist-open-data.s3.amazonaws.com/photos/117777777/medium.jpeg,false,2,"Eno Township, NC, USA",36.0801659722,-79.0226279722,,,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
72266463,2021-03-28,research,https://www.inaturalist.org/observations/72266463,https://inaturalist-open-data.s3.amazonaws.com/photos/117793563/medium.jpg,false,3,"J.N. Ding Darling National Wildlife Refuge, Sanibel, FL, US",26.471591366,-82.1441577148,4,4,,,false,,,catchfly prairie gentian,Eustoma exaltatum,catchfly prairie gentian,Plantae,77125
72272829,2021-03-13,research,https://www.inaturalist.org/observations/72272829,https://inaturalist-open-data.s3.amazonaws.com/photos/117804755/medium.jpeg,false,,"Brevard County, FL, USA",28.6790805556,-80.7719305556,,,,,false,,,catchfly prairie gentian,Eustoma exaltatum,catchfly prairie gentian,Plantae,77125
72275250,2021-03-24,research,https://www.inaturalist.org/observations/72275250,https://inaturalist-open-data.s3.amazonaws.com/photos/117806911/medium.jpeg,false,,"Guilford County, NC, USA",36.1735166667,-79.8048555556,10,10,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
72277751,2021-03-27,research,https://www.inaturalist.org/observations/72277751,https://inaturalist-open-data.s3.amazonaws.com/photos/117813596/medium.jpeg,false,,"Illinois, US",37.4532954201,-88.7093717986,152,28388,obscured,,true,,,American columbo,Frasera caroliniensis,American columbo,Plantae,118741
72282122,2021-03-28,research,https://www.inaturalist.org/observations/72282122,https://inaturalist-open-data.s3.amazonaws.com/photos/117821067/medium.jpeg,false,2,"Grassy, IL, USA",37.6411294444,-89.09355125,,,,,false,gps,gps,American columbo,Frasera caroliniensis,American columbo,Plantae,118741
72292385,2021-03-28,research,https://www.inaturalist.org/observations/72292385,https://inaturalist-open-data.s3.amazonaws.com/photos/117838757/medium.jpeg,false,2,"Walker County, US-GA, US",34.70453059,-85.36554461,12,12,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
72292516,2021-03-19,research,https://www.inaturalist.org/observations/72292516,https://inaturalist-open-data.s3.amazonaws.com/photos/117838773/medium.jpeg,false,,"Brunswick County, US-NC, US",34.1806767041,-78.376727391,,28874,obscured,obscured,true,,,White Screwstem,Bartonia verna,White Screwstem,Plantae,159180
72293097,2021-03-28,research,https://www.inaturalist.org/observations/72293097,https://static.inaturalist.org/photos/117845193/medium.jpeg,false,333,Knoxville,35.9435653687,-84.1173095703,65,65,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
72305236,2021-03-28,research,https://www.inaturalist.org/observations/72305236,https://static.inaturalist.org/photos/117862468/medium.jpeg,false,2,"Montgomery County, US-AR, US",34.593162417,-93.5694093257,4,4,,,false,gps,gps,American columbo,Frasera caroliniensis,American columbo,Plantae,118741
72305387,2021-03-28,research,https://www.inaturalist.org/observations/72305387,https://static.inaturalist.org/photos/117862894/medium.jpeg,false,2,"Montgomery County, US-AR, US",34.5929360961,-93.5684715584,4,4,,,false,gps,gps,American columbo,Frasera caroliniensis,American columbo,Plantae,118741
72305718,2021-03-28,research,https://www.inaturalist.org/observations/72305718,https://static.inaturalist.org/photos/117863502/medium.jpeg,false,2,"Montgomery County, US-AR, US",34.5926181418,-93.5666979477,5,5,,,false,gps,gps,American columbo,Frasera caroliniensis,American columbo,Plantae,118741
72305758,2021-03-28,research,https://www.inaturalist.org/observations/72305758,https://static.inaturalist.org/photos/117863555/medium.jpeg,false,2,"Montgomery County, US-AR, US",34.5926661663,-93.5670670867,4,4,,,false,gps,gps,American columbo,Frasera caroliniensis,American columbo,Plantae,118741
72305851,2021-03-28,research,https://www.inaturalist.org/observations/72305851,https://static.inaturalist.org/photos/117863749/medium.jpeg,false,2,"Montgomery County, US-AR, US",34.5932132011,-93.5687729716,4,4,,,false,gps,gps,American columbo,Frasera caroliniensis,American columbo,Plantae,118741
72319327,2021-03-28,research,https://www.inaturalist.org/observations/72319327,https://inaturalist-open-data.s3.amazonaws.com/photos/117888079/medium.jpg,false,3,United States,34.6277832534,-85.3577075379,4320,28790,obscured,,true,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
72319338,2021-03-28,research,https://www.inaturalist.org/observations/72319338,https://inaturalist-open-data.s3.amazonaws.com/photos/117888103/medium.jpg,false,3,"Mississippi, US",33.5868581795,-88.7182030693,43,28957,obscured,obscured,true,,,American columbo,Frasera caroliniensis,American columbo,Plantae,118741
72320128,2021-03-28,research,https://www.inaturalist.org/observations/72320128,https://static.inaturalist.org/photos/117889711/medium.jpg,false,3,"Monticello, KY, US",36.8947060453,-84.969255142,10,10,,,false,,,American columbo,Frasera caroliniensis,American columbo,Plantae,118741
72325895,2021-03-28,research,https://www.inaturalist.org/observations/72325895,https://inaturalist-open-data.s3.amazonaws.com/photos/117900312/medium.jpg,false,3,"Durham, NC, US",35.9825166667,-79.0157861167,5,5,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
72326224,2021-03-28,research,https://www.inaturalist.org/observations/72326224,https://static.inaturalist.org/photos/120822727/medium.jpg,false,3,"Cedar Knoll Dr, Roswell, GA, US",34.0104416667,-84.3247533333,2000,2000,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
72354093,2021-03-28,research,https://www.inaturalist.org/observations/72354093,https://inaturalist-open-data.s3.amazonaws.com/photos/117953657/medium.jpg,false,3,"Bahama, NC, US",36.1375449627,-78.8370086343,5732,5732,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
72365314,2021-03-29,research,https://www.inaturalist.org/observations/72365314,https://inaturalist-open-data.s3.amazonaws.com/photos/117973799/medium.jpg,false,3,"Bays Mountain Park, Kingsport, TN, US",36.5023609344,-82.6209539921,10,10,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
72373131,2020-07-29,research,https://www.inaturalist.org/observations/72373131,https://inaturalist-open-data.s3.amazonaws.com/photos/117985202/medium.jpeg,false,,"Calhoun, Arkansas, United States",33.4307888889,-92.4913944444,5,5,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
72376856,2021-03-29,research,https://www.inaturalist.org/observations/72376856,https://inaturalist-open-data.s3.amazonaws.com/photos/118564288/medium.jpg,false,3,"Bays Mountain Park, Kingsport, TN, US",36.502489383,-82.6207784788,4,4,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
72390571,2021-03-29,research,https://www.inaturalist.org/observations/72390571,https://static.inaturalist.org/photos/118017863/medium.jpeg,false,,"Madison County, KY, USA",37.5588918271,-84.2309775315,31,31,,,false,,,American columbo,Frasera caroliniensis,American columbo,Plantae,118741
72392493,2021-03-29,research,https://www.inaturalist.org/observations/72392493,https://inaturalist-open-data.s3.amazonaws.com/photos/118021744/medium.jpg,false,3,"Gold Branch - Trail System, Marietta, GA, US",33.9841296427,-84.3805157448,1165,1165,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
72401361,2021-03-24,research,https://www.inaturalist.org/observations/72401361,https://static.inaturalist.org/photos/118036585/medium.jpg,false,3,"Sanibel Island, Sanibel, FL, US",26.428225,-82.0814055,4,4,,,false,,,marsh pink,Sabatia stellaris,marsh pink,Plantae,126339
72404334,2017-04-30,research,https://www.inaturalist.org/observations/72404334,https://inaturalist-open-data.s3.amazonaws.com/photos/118041620/medium.jpeg,false,,"St. Marks NWR 1255 Lighthouse Rd, St Marks, FL 32355, USA",30.1025934,-84.2488575,19286,19286,,,false,,,marsh pink,Sabatia stellaris,marsh pink,Plantae,126339
72405406,2021-03-29,research,https://www.inaturalist.org/observations/72405406,https://inaturalist-open-data.s3.amazonaws.com/photos/118043930/medium.jpg,false,3,"Daniel Boone National Forest, Corbin, KY, US",36.9641004634,-84.2172168643,2132,2132,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
72441841,2021-03-28,research,https://www.inaturalist.org/observations/72441841,https://inaturalist-open-data.s3.amazonaws.com/photos/118110921/medium.jpg,false,3,"Oconee State Park, Mountain Rest, SC, US",34.8697665398,-83.0946138173,653,653,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
72445239,2021-03-26,research,https://www.inaturalist.org/observations/72445239,https://static.inaturalist.org/photos/118116572/medium.jpeg,false,2,"Naranja, FL 33032, USA",25.5129898821,-80.3475216776,4,4,,,false,gps,gps,marsh pink,Sabatia stellaris,marsh pink,Plantae,126339
72466187,2021-03-30,research,https://www.inaturalist.org/observations/72466187,https://inaturalist-open-data.s3.amazonaws.com/photos/118154454/medium.jpg,false,3,"Herky Huffman/Bull Creek Wildlife Management Area, Osceola County, US-FL, US",27.9983795916,-80.9410348072,24,24,,,false,,,Coastal Rose Gentian,Sabatia calycina,Coastal Rose Gentian,Plantae,168262
72473721,2021-03-30,research,https://www.inaturalist.org/observations/72473721,https://static.inaturalist.org/photos/118167026/medium.jpeg,false,2,"Newnan, GA, USA",33.3806452736,-84.7996573895,10628,10628,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
72479705,2021-03-26,research,https://www.inaturalist.org/observations/72479705,https://inaturalist-open-data.s3.amazonaws.com/photos/118177124/medium.jpg,false,3,"Honker Trail, Eddyville, KY, US",36.9115416667,-88.0409471667,4,4,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
72485008,2021-03-29,research,https://www.inaturalist.org/observations/72485008,https://inaturalist-open-data.s3.amazonaws.com/photos/118186798/medium.jpg,false,3,"Illinois, US",37.5318350733,-88.7715004524,5,28388,obscured,,true,,,American columbo,Frasera caroliniensis,American columbo,Plantae,118741
72486625,2021-03-26,research,https://www.inaturalist.org/observations/72486625,https://inaturalist-open-data.s3.amazonaws.com/photos/118189344/medium.jpg,false,3,"Talladega National Forest, Piedmont, AL, US",33.95713,-85.5026033333,12,12,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
72547409,2021-03-31,research,https://www.inaturalist.org/observations/72547409,https://inaturalist-open-data.s3.amazonaws.com/photos/119745477/medium.jpg,false,3,"29745, York, SC, US",35.00437222,-81.30403833,21,21,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
72567357,2021-03-31,research,https://www.inaturalist.org/observations/72567357,https://inaturalist-open-data.s3.amazonaws.com/photos/118335531/medium.jpeg,false,2,"Clarksville, TN, USA",36.5544434401,-87.3029302061,347,347,,,false,gps,gps,pennywort,Obolaria virginica,pennywort,Plantae,126800
72576181,2021-03-31,research,https://www.inaturalist.org/observations/72576181,https://inaturalist-open-data.s3.amazonaws.com/photos/118352579/medium.jpg,false,3,"Lebanon Rd, Danville, KY, US",37.5984340686,-84.8946816986,1232,1232,,,false,,,American columbo,Frasera caroliniensis,American columbo,Plantae,118741
72603937,2021-03-30,research,https://www.inaturalist.org/observations/72603937,https://static.inaturalist.org/photos/118403286/medium.jpeg,false,2,"Fort Myers, FL 33965, USA",26.460853,-81.7744143333,,,,,false,gps,gps,marsh pink,Sabatia stellaris,marsh pink,Plantae,126339
72636278,2021-04-01,research,https://www.inaturalist.org/observations/72636278,https://inaturalist-open-data.s3.amazonaws.com/photos/118461594/medium.jpg,false,3,"Devington Way, Fort Myers, FL, US",26.5304476141,-81.8185001259,405,405,,,false,,,marsh pink,Sabatia stellaris,marsh pink,Plantae,126339
72637593,2021-04-01,research,https://www.inaturalist.org/observations/72637593,https://inaturalist-open-data.s3.amazonaws.com/photos/118463857/medium.jpg,false,3,"Everglades National Park, Homestead, FL, US",25.383275,-80.6255033333,5,5,,,false,,,marsh pink,Sabatia stellaris,marsh pink,Plantae,126339
72643243,2021-04-01,research,https://www.inaturalist.org/observations/72643243,https://static.inaturalist.org/photos/118473608/medium.jpeg,false,2,"Dawson Springs, KY 42408, USA",37.0657210001,-87.6628739387,106,106,,,false,gps,gps,American columbo,Frasera caroliniensis,American columbo,Plantae,118741
72700622,2018-10-02,research,https://www.inaturalist.org/observations/72700622,https://inaturalist-open-data.s3.amazonaws.com/photos/118577217/medium.jpg,false,3,"Bankhead National Forest, Arley, AL, US",34.0164857251,-87.2156602465,61,61,,,false,,,Rosepink,Sabatia angularis,Rosepink,Plantae,84666
72706970,2021-04-02,research,https://www.inaturalist.org/observations/72706970,https://static.inaturalist.org/photos/118588291/medium.jpg,false,3,"Shawnee National Forest, Carbondale, IL, US",37.6718666667,-89.209625,30,30,,,false,,,American columbo,Frasera caroliniensis,American columbo,Plantae,118741
72719770,2021-04-02,research,https://www.inaturalist.org/observations/72719770,https://static.inaturalist.org/photos/118608986/medium.jpg,false,,"Okaloacoochee Slough, Hendry, Florida, United States",26.5968939722,-81.3739039722,,,,,false,,,marsh pink,Sabatia stellaris,marsh pink,Plantae,126339
72719774,2021-04-02,research,https://www.inaturalist.org/observations/72719774,https://static.inaturalist.org/photos/118609052/medium.jpg,false,,"Okaloacoochee Slough, Hendry, Florida, United States",26.596809,-81.373733,,,,,false,,,marsh pink,Sabatia stellaris,marsh pink,Plantae,126339
72719809,2021-04-02,research,https://www.inaturalist.org/observations/72719809,https://static.inaturalist.org/photos/118609771/medium.jpg,false,,"Okaloacoochee Slough, Hendry, Florida, United States",26.56672,-81.3813329722,,,,,false,,,Largeflower Rose Gentian,Sabatia grandiflora,Largeflower Rose Gentian,Plantae,127442
72720796,2021-04-02,research,https://www.inaturalist.org/observations/72720796,https://inaturalist-open-data.s3.amazonaws.com/photos/118612954/medium.jpeg,false,,"Sarasota County, FL, USA",27.19242,-82.4404,,,,,false,,,marsh pink,Sabatia stellaris,marsh pink,Plantae,126339
72741571,2021-04-02,research,https://www.inaturalist.org/observations/72741571,https://inaturalist-open-data.s3.amazonaws.com/photos/118652341/medium.jpg,false,3,"Sewanee, TN, US",35.2100033333,-85.93267,48,48,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
72748525,2021-04-02,research,https://www.inaturalist.org/observations/72748525,https://inaturalist-open-data.s3.amazonaws.com/photos/118666218/medium.jpeg,false,2,"Islamorada, FL, USA",24.9493754268,-80.5960290134,199,199,,,false,,,catchfly prairie gentian,Eustoma exaltatum,catchfly prairie gentian,Plantae,77125
72783816,2021-04-02,research,https://www.inaturalist.org/observations/72783816,https://static.inaturalist.org/photos/118731664/medium.jpg,false,3,"Long Key State Park, Long Key, FL, US",24.812775,-80.82228,25,25,,,false,,,catchfly prairie gentian,Eustoma exaltatum,catchfly prairie gentian,Plantae,77125
72785464,2021-04-03,research,https://www.inaturalist.org/observations/72785464,https://inaturalist-open-data.s3.amazonaws.com/photos/118734532/medium.jpeg,false,2,"Pelican, Cape Coral, FL 33914, USA",26.606573906,-82.0197090134,98,98,,,false,gps,gps,marsh pink,Sabatia stellaris,marsh pink,Plantae,126339
72786691,2021-04-03,research,https://www.inaturalist.org/observations/72786691,https://inaturalist-open-data.s3.amazonaws.com/photos/118736738/medium.jpg,false,3,"Mabry Carlton Pkwy, Venice, FL, US",27.1294106009,-82.3318474212,10,10,,,false,,,marsh pink,Sabatia stellaris,marsh pink,Plantae,126339
72794504,2021-04-03,research,https://www.inaturalist.org/observations/72794504,https://inaturalist-open-data.s3.amazonaws.com/photos/118751725/medium.jpeg,false,,"Johnson City, TN, USA",36.3170460233,-82.3236045015,15,15,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
72799058,2021-04-03,research,https://www.inaturalist.org/observations/72799058,https://static.inaturalist.org/photos/118760897/medium.jpg,false,3,"Rocky Ln, La Fayette, GA, US",34.6646221262,-85.3634827864,10,10,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
